provenance,postcode,price,street_name,bedroom_number,crimerank
jpknight_77,OX10 9NR,319950,Pound Lane,1930,18506
jpknight_87,OX10 9NR,319950,Pound Lane,48,18506
jpknight_26,OX10 9PP,599950,Church Road,17,17932
jpknight_36,OX10 9PP,599950,Church Road,0,17932
jpknight_27,OX11 9AN,669950,Anchor Lane,18,30917
jpknight_37,OX11 9AN,449950,Anchor Lane,4,30917
jpknight_30,OX10 6RS,499950,Paddock Close,1,31506
jpknight_40,OX10 6RS,425000,Paddock Close,21,31506
jpknight_41,OX10 6RS,449950,Paddock Close,22,31506
jpknight_54,OX10 6RS,362500,Paddock Close,4,31506
jpknight_31,OX10 7HR,475000,Queen Street,4,28408
jpknight_32,OX10 7PG,445000,Mount Farm Cottage,4,20506
jpknight_42,OX10 7PG,445000,Mount Farm Cottage,23,20506
jpknight_33,OX10 8HN,625000,Barncroft,1,22519
jpknight_43,OX10 8HN,415000,Barncroft,24,22519
jpknight_35,OX10 9NT,565000,Ilges Lane,4,18506
jpknight_45,OX10 9NT,415000,Ilges Lane,26,18506
jpknight_39,OX11 9EL,459950,Fullers Road,20,30917
jpknight_48,OX11 9EL,475000,Fullers Road,29,30917
jpknight_44,OX10 9GZ,499950,Ferry Lane,25,18506
jpknight_46,OX10 9QX,449950,Queens Road,27,17932
jpknight_49,OX44 7XR,430000,Brookhampton Close,4,22453
jpknight_50,OX10 0LG,370000,Nelson Close,3,25710
jpknight_51,OX10 0NY,361000,Radnor Road,4,25710
jpknight_52,OX10 0QY,375000,Kings Orchard,4,32319
jpknight_53,OX10 6NG,425000,Sands Way,3,31506
jpknight_61,OX10 6NG,324950,Sands Way,32,31506
jpknight_55,OX10 8FE,395000,Millington Road,4,22519
jpknight_63,OX10 8FE,379950,Millington Road,34,22519
jpknight_56,OX10 9BX,365000,Barley Close,4,27599
jpknight_57,OX10 9GY,400000,Schuster Close,5,18506
jpknight_67,OX10 9GY,400000,Schuster Close,38,18506
jpknight_58,OX10 9LL,369950,Papist Way,3,18506
jpknight_68,OX10 9LL,325000,Papist Way,39,18506
jpknight_59,OX10 9QN,329950,Charles Road,30,18506
jpknight_60,OX10 6LY,365000,Honey Cottage,31,14466
jpknight_114,OX10 6LY,279950,Littleworth Road,1,14466
jpknight_122,OX10 6LY,254950,Littleworth Road,63,14466
jpknight_62,OX10 8DQ,362500,Robert Sparrow Gardens,33,28771
jpknight_73,OX10 8DQ,319950,Robert Sparrow Gardens,2,28771
jpknight_64,OX10 8HP,335000,St. Georges Road,35,19044
jpknight_65,OX10 8LA,410000,Rowland Close,36,19044
jpknight_75,OX10 8LA,310000,Rowland Close,10,19044
jpknight_66,OX10 9BA,365000,Trenchard Close,37,27599
jpknight_69,OX12 8RU,319950,Ginge Road Cottages,3,31069
jpknight_70,OX10 0FE,321000,Regency Close,160,8053
jpknight_80,OX10 0FE,295000,Regency Close,41,8053
jpknight_71,OX10 8AB,340000,Sinodun Road,1,22519
jpknight_83,OX10 8AB,319950,Sinodun Road,44,22519
jpknight_72,OX10 8BX,324950,Carmel Terrace,3,28771
jpknight_74,OX10 8EP,335000,Newnham Green,3,28771
jpknight_84,OX10 8EP,300000,Newnham Green,45,28771
jpknight_76,OX10 9HZ,315000,Willow Court Lane,4,18506
jpknight_86,OX10 9HZ,315000,Willow Court Lane,47,18506
jpknight_78,OX10 9QL,350000,Papist Way,5,18506
jpknight_88,OX10 9QL,289950,Papist Way,49,18506
jpknight_79,OX44 7RF,319950,Chapel Lane,40,26647
jpknight_81,OX10 0HN,295000,Croft Road,42,8053
jpknight_132,OX10 0HN,221500,Croft Road,2,8053
jpknight_151,OX10 0HN,nan,Croft Road,nan,8053
jpknight_82,OX10 0SU,321000,Meriden Court,43,8053
jpknight_91,OX10 0SU,295000,Meriden Court,3,8053
jpknight_92,OX10 0SU,285000,Meriden Court,3,8053
jpknight_111,OX10 0SU,249950,Meriden Court,4,8053
jpknight_112,OX10 0SU,277500,Meriden Court,1,8053
jpknight_120,OX10 0SU,265000,Meriden Court,61,8053
jpknight_85,OX10 8HT,300000,St. Nicholas Road,46,22519
jpknight_89,OX10 9QY,300000,College Close,12,17932
jpknight_90,OX10 0RZ,295000,Grove Cottages,3,32319
jpknight_93,OX10 6ST,285000,Monarchs Court,3,14466
jpknight_102,OX10 6ST,275000,Monarchs Court,53,14466
jpknight_115,OX10 6ST,254950,Monarchs Court,2,14466
jpknight_94,OX10 8BG,279950,Crowmarsh Hill,3,28771
jpknight_103,OX10 8BG,285000,Crowmarsh Hill,54,28771
jpknight_95,OX10 8EX,289950,Thames Mead,3,28771
jpknight_96,OX10 9BD,295000,Wormald Road,3,27599
jpknight_97,OX10 9GX,285000,Boshers Close,3,18506
jpknight_98,OX10 9HL,294500,Reading Road,3,18506
jpknight_99,OX10 9QZ,279950,Kennedy Crescent,50,17932
jpknight_100,OX10 0DT,277500,Kinecroft,51,8053
jpknight_101,OX10 0TE,279950,Charter Way,52,8053
jpknight_113,OX10 0TE,249000,Charter Way,2,8053
jpknight_104,OX10 8EA,275000,The Street,55,28771
jpknight_105,OX10 8JJ,279950,Blackstone Road,56,19044
jpknight_106,OX10 9LP,280000,West End,57,17932
jpknight_107,OX10 9NG,289950,Crescent Way,58,17932
jpknight_108,OX10 9PD,282000,Slade Road,59,17932
jpknight_109,OX10 9QT,265000,Larkfield,2,17932
jpknight_110,OX10 0HQ,249950,Springdale,2,8053
jpknight_116,OX10 9AW,254950,St. Johns Road,2,27599
jpknight_117,OX10 9AW,254950,St. Johns Road,19,27599
jpknight_123,OX10 9AW,254950,St. Johns Road,64,27599
jpknight_124,OX10 9AW,250000,St. Johns Road,65,27599
jpknight_137,OX10 9AW,235000,St. Johns Road,1,27599
jpknight_147,OX10 9AW,235000,St. Johns Road,78,27599
jpknight_118,OX10 9NL,267500,Honey Lane,2,17932
jpknight_126,OX10 9NL,267500,Honey Lane,67,17932
jpknight_119,OX10 9PE,249950,Cross Road,60,17932
jpknight_127,OX10 9PE,249950,Cross Road,68,17932
jpknight_121,OX10 0XE,249000,St. Rualds Close,62,8053
jpknight_128,OX11 9AE,247950,Clements Green,69,30917
jpknight_139,OX11 9AE,220000,Clements Green,70,30917
jpknight_130,OX10 0BW,220000,High Street,2,8053
jpknight_131,OX10 0DX,184950,Church Lane,1,8053
jpknight_140,OX10 0DX,221500,Church Lane,71,8053
jpknight_133,OX10 0LQ,247500,McMullan Close,2,22519
jpknight_141,OX10 0LQ,175000,McMullan Close,72,22519
jpknight_134,OX10 6NN,227500,Green Close,2,31506
jpknight_135,OX10 6NX,237000,White Hart Close,1,14466
jpknight_136,OX10 6NX,200000,White Hart Close,0,14466
jpknight_143,OX10 6NX,227500,White Hart Close,74,14466
jpknight_144,OX10 6NX,229950,White Hart Close,75,14466
jpknight_138,OX10 9DR,245000,Chiltern Court,2,27599
jpknight_148,OX10 9DR,195000,Chiltern Court,79,27599
jpknight_142,OX10 6LU,230000,Chapel Lane,73,14466
jpknight_150,OX10 6LU,175000,Chapel Lane,80,14466
jpknight_145,OX10 8AJ,215000,Wilding Road,76,19044
jpknight_146,OX10 8JE,200000,St. Georges Road,77,19044
jpknight_149,OX10 9LU,175000,Waterloo Close,1,18506
oxlets_1,OX18 1TQ,825.00,oxlets_null_1,2,31541
oxlets_42,OX18 1TQ,895.00,Bracken Close,2,31541
oxlets_2,OX28 5JQ,675.00,Burwell Meadow,1,23556
oxlets_3,OX28 6GA,850.00,Corn Street,2,7389
oxlets_40,OX28 6GA,875.00,Corn Street,3,7389
oxlets_4,OX28 4DB,645.00,oxlets_null_2,1,19066
oxlets_5,OX18 1TF,825.00,Heather Close,2,31541
oxlets_46,OX18 1TF,1400.00,Heather Close,4,31541
oxlets_6,OX28 3ST,625.00,Manor Road,1,32029
oxlets_14,OX28 3ST,795.00,Manor Road,2,32029
oxlets_7,OX28 1DD,595.00,oxlets_null_3,1,31737
oxlets_8,OX18 1TG,1495.00,Bracken Close,4,31541
oxlets_20,OX18 1TG,825.00,oxlets_null_11,2,31541
oxlets_9,OX18 3NR,1495.00,Burford Road,4,29216
oxlets_10,OX18 3NR,995.00,oxlets_null_4,3,29216
oxlets_11,OX5 1QW,995.00,Great Close Road,3,26650
oxlets_12,OX5 1QW,840.00,oxlets_null_5,2,26650
oxlets_13,OX28 1EH,825.00,oxlets_null_6,2,31737
oxlets_24,OX28 1EH,895.00,Lavender View,3,31737
oxlets_15,OX28 2EQ,895.00,oxlets_null_7,2,19801
oxlets_16,OX28 6DE,895.00,oxlets_null_8,2,19066
oxlets_17,OX28 6DE,950.00,oxlets_null_9,2,19066
oxlets_38,OX28 6DE,875.00,Woodford Mill,3,19066
oxlets_18,OX7 6AG,725.00,oxlets_null_10,2,31210
oxlets_19,OX28 3SY,595.00,Blakes Avenue,1,18904
oxlets_21,OX28 1EG,825.00,Harvest Way,2,31901
oxlets_22,OX28 1EG,695.00,Harvest Way,2,31901
oxlets_23,OX28 4TQ,840.00,Lakeside,2,20974
oxlets_29,OX28 4TQ,840.00,oxlets_null_14,2,20974
oxlets_25,OX28 5FX,895.00,Painswick Close,3,30253
oxlets_26,OX28 5FX,675.00,Painswick Close,2,30253
oxlets_49,OX28 5FX,1050.00,Painswick Close,4,30253
oxlets_27,OX18 3GH,1350.00,oxlets_null_12,4,26082
oxlets_32,OX18 3GH,800.00,oxlets_null_16,2,26082
oxlets_28,OX28 3SW,695.00,oxlets_null_13,2,32029
oxlets_30,OX28 3SR,775.00,Manor Road,2,32029
oxlets_31,OX28 5FG,675.00,oxlets_null_15,2,24811
oxlets_33,OX28 1BF,875.00,oxlets_null_17,3,31737
oxlets_34,OX18 1DF,650.00,oxlets_null_18,2,25718
oxlets_39,OX29 7RA,695.00,Woodlands,2,25409
oxlets_41,OX29 7RA,725.00,Woodlands,2,25409
oxlets_43,OX28 4AT,1250.00,oxlets_null_19,3,7389
oxlets_44,OX29 7QE,1250.00,oxlets_null_20,3,31191
oxlets_45,OX29 7QE,645.00,oxlets_null_21,1,31191
oxlets_47,OX29 7TA,725.00,Heyford Close,2,27825
oxlets_48,OX18 2JJ,895.00,oxlets_null_22,3,26542
oxlets_50,OX28 1EY,nan,oxlets_null_23,nan,31901
